Gen	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	t_n16	t_n17	mu	sigma2	lnL
91845000	150.9000464	99.2777919	88.6935733	86.4222539	63.1818276	26.1836390	11.2195623	5.5832033	0.0036314	0.0130022	-8.812
91850000	150.8599651	99.5828971	86.1054200	83.0539847	61.5919436	26.2145568	10.4032913	5.1523680	0.0021324	0.0049891	-8.516
91855000	159.6405210	99.4976844	87.6982438	85.1155614	60.1693731	22.1477513	8.5428456	4.3885105	0.0027982	0.0111555	-5.143
91860000	165.2261978	101.9526454	86.3173888	82.2610515	61.8488848	21.8699609	9.7207076	4.7314310	0.0020574	0.0037443	-10.677
91865000	153.8795331	100.6009295	91.1376151	89.4918245	63.0135177	24.5570762	11.1719119	5.0242024	0.0075516	0.0064975	-7.804
91870000	160.6863181	99.5371331	89.1824114	87.1459819	58.9770980	25.4198154	12.9212330	7.2353152	0.0034641	0.0132267	-5.690
91875000	154.0623942	101.0694353	88.4117553	85.9782460	64.5547091	27.2627169	14.9447174	8.7488192	0.0044595	0.0041352	-5.626
91880000	150.5118288	94.9929735	84.3772804	81.7982848	60.3446159	26.6616955	14.1087878	7.9930078	0.0036550	0.0076725	-4.174
91885000	155.7786077	99.9166279	89.5541420	86.7650825	65.0938170	23.3394436	11.2892517	4.9860859	0.0047364	0.0040073	-10.428
91890000	155.8090519	94.0679960	84.1832598	81.6603684	64.9085604	20.8468729	7.5597698	4.0201371	0.0024732	0.0057498	-11.155
91895000	152.3203261	96.2405030	86.0636109	83.5600537	64.2148998	21.8287525	8.1560235	4.1661066	0.0058846	0.0043272	-8.029
91900000	157.0615809	98.5200733	85.4764545	82.5916774	64.9278389	24.4756697	12.5507561	6.1396220	0.0062083	0.0078365	-7.938
91905000	160.9561182	94.4232302	80.9737862	78.7535713	62.9061787	25.9510139	11.4438745	6.1035392	0.0054567	0.0029620	-6.898
91910000	158.4229674	97.7219705	87.8751331	85.5917170	65.2859408	27.5693260	11.7205197	6.1816943	0.0041564	0.0031628	-10.903
91915000	158.0977047	96.4601861	88.3906472	86.0701288	65.2971106	21.6526189	10.1492845	5.2911551	0.0036779	0.0059699	-9.940
91920000	166.6258204	96.4099631	83.9091822	81.3816631	62.8951711	22.4776597	10.3288759	5.3434206	0.0048864	0.0033241	-11.897
91925000	164.6095615	103.3313640	90.7128183	87.7620920	64.8712605	21.8928343	9.2716231	4.9210004	0.0021257	0.0049369	-10.144
91930000	164.1042107	96.7705702	86.2596011	83.7146693	64.7232700	24.4320225	9.8895510	4.9152326	0.0050806	0.0038594	-12.236
91935000	160.4076716	97.5167891	83.7944943	81.4310306	62.5096707	21.6422827	7.1376906	3.5949492	0.0035102	0.0091504	-8.471
91940000	162.9518451	93.6084426	83.1573651	80.6430409	61.7186380	23.3123196	8.5816583	4.6701587	0.0022799	0.0040279	-8.339
91945000	153.4774187	93.0915691	81.9304485	79.9151785	63.8329562	21.5942030	9.3369736	4.8332282	0.0047714	0.0030046	-10.589
91950000	152.0284155	95.3174460	82.1636338	79.7282305	63.6849509	23.6183046	8.4921326	4.8004398	0.0066940	0.0046833	-4.806
91955000	163.6534139	97.5645350	83.4274703	80.0931484	66.0638329	25.6835478	13.4566540	6.1116101	0.0022890	0.0296143	-10.032
91960000	164.1452862	92.6678739	82.8449358	80.6640528	60.6648446	22.5607487	10.3735087	6.0605986	0.0041233	0.0038059	-6.736
91965000	154.8326368	100.6086968	91.1501164	88.4321797	64.1338246	28.0986455	13.4908200	7.4973894	0.0028211	0.0092126	-9.088
91970000	161.3235763	100.4955373	87.2865035	82.6149008	64.9695111	28.0241354	12.2048100	5.6119419	0.0080595	0.0227126	-11.978
91975000	151.2781583	100.6048276	91.5263608	88.8412480	65.6412868	25.6782253	10.3920310	6.1235544	0.0039585	0.0096612	-6.872
91980000	151.7604373	100.2905538	92.9764900	90.8990093	64.5276558	26.7222915	11.5078463	6.4875457	0.0077996	0.0154451	-10.122
91985000	163.8239219	100.0154629	86.8830454	84.0825513	64.5384420	27.5798043	10.7360005	5.5749316	0.0050805	0.0027189	-5.125
91990000	149.5181268	98.1939510	87.8169319	85.0923410	65.3144807	26.3740852	13.1289923	5.3451863	0.0160482	0.0211207	-7.864
91995000	150.4408558	94.7150132	83.8119519	81.5015524	62.3576623	23.4444877	9.6633276	5.1747326	0.0030035	0.0031591	-4.584
92000000	149.4861865	96.5781621	84.7731443	82.8611488	63.9736257	24.7822866	10.3792929	4.8631581	0.0045508	0.0048527	-7.096
92005000	158.1617877	96.8185153	85.5811445	83.2123838	64.9014032	23.8360379	10.7334992	5.5853592	0.0035461	0.0044085	-5.842
92010000	152.4334552	97.0954349	85.1818467	82.8770363	63.2325358	26.1628330	9.6659484	4.9586055	0.0021674	0.0072574	-9.469
92015000	152.9258360	98.2130073	87.9989371	85.5156200	62.7846780	24.2864789	10.1157802	5.1735136	0.0067014	0.0037658	-10.508
92020000	162.6372458	94.3968656	82.8605710	80.6886795	64.5491615	22.7526198	8.9968749	4.7747521	0.0025393	0.0039688	-5.050
92025000	156.4501859	97.9418761	86.5951389	83.4506584	64.1806584	22.7789388	9.8949282	5.0351005	0.0040379	0.0049066	-7.714
92030000	160.9909514	91.1144749	82.0873737	80.2210687	61.9295487	21.7120106	10.1083649	5.6270937	0.0050220	0.0043915	-2.786
92035000	162.5909822	96.6363681	87.8690145	84.9413115	60.7847535	25.3901983	12.8199606	7.7187123	0.0058091	0.0082556	-6.358
92040000	158.4577363	96.1032538	85.0294140	82.7504204	66.1183273	26.3356376	12.3977123	6.8841578	0.0226204	0.0201881	-8.705
92045000	166.1587333	101.1504639	86.6989579	83.8905784	61.7193522	23.8853225	12.1956929	6.4594517	0.0038247	0.0048097	-10.561
92050000	160.5262661	99.3897797	88.9643038	86.5364246	66.0175934	23.9733046	9.7188726	5.5358539	0.0063370	0.0079583	-3.825
92055000	166.2554782	94.0204240	84.2240124	81.2433214	62.2078463	24.3529070	11.2468287	5.9512707	0.0113875	0.0114341	-6.291
92060000	154.0373587	100.5090132	89.1629916	86.3674392	63.0404278	22.7123124	11.5528335	6.1147797	0.0038928	0.0091726	-6.632
92065000	152.4410265	92.6641499	82.1810664	79.8075107	61.4387397	22.0459274	10.0256288	5.3722158	0.0048663	0.0026562	-5.229
92070000	160.1433335	101.7421545	88.5161439	85.5558296	64.7664158	23.4957256	9.4162547	5.1487413	0.0022317	0.0038086	-6.125
92075000	157.9323316	97.2726795	87.1583058	84.6765386	64.7196248	22.0580205	9.0358875	4.4061592	0.0052204	0.0043580	-2.893
92080000	155.7771015	95.4960456	84.2760842	81.3393192	58.9699989	22.0686503	9.1030348	5.0613117	0.0155981	0.0185009	-3.747
92085000	153.0215504	94.9463755	82.9044220	81.0082610	63.7073532	23.3487780	9.8205559	5.5537434	0.0084910	0.0096218	-10.422
92090000	156.5354823	98.8828372	88.2193701	85.8210846	65.9379913	22.9247217	8.0209732	4.4005820	0.0064930	0.0046515	-8.225
92095000	152.3424892	92.6743033	85.0391457	83.0150406	65.0614310	23.3798672	9.5009543	4.5131535	0.0057598	0.0091319	-7.121
92100000	164.9526719	94.9244707	83.5143046	81.5149716	61.0094817	22.9962585	10.4026265	5.1561935	0.0275992	0.0307848	-9.829
92105000	161.8526324	91.5849953	78.5529337	76.9813554	66.0595992	21.8663518	9.9449504	5.5834237	0.0078719	0.0062884	-8.126
92110000	158.1708608	99.6008058	86.0946561	82.9930246	59.4764498	27.2950712	12.6257720	6.5683139	0.0072972	0.0050558	-7.234
92115000	151.9998347	94.2950397	84.9128854	82.8571166	65.9649780	24.0821204	11.4564737	6.5484504	0.0173298	0.0070253	-7.368
92120000	165.1903522	98.1988018	88.1679053	85.0828100	60.9511040	21.7016336	12.3340076	7.2374269	0.0076248	0.0114807	-10.216
92125000	161.2538575	92.2203507	83.1849596	81.0904859	61.4035275	22.7343579	11.0823340	6.2758158	0.0086061	0.0034260	-2.225
92130000	158.8485821	93.2027852	81.7803845	79.6116276	59.9074098	21.9299209	10.0013971	5.7611528	0.0047305	0.0069554	-10.663
92135000	153.6197313	99.8686311	90.6758652	89.0621827	64.3206808	23.2988930	12.7838350	7.8946121	0.0078384	0.0092534	-8.026
92140000	162.3632176	98.5689597	88.3046197	86.0019259	62.8410301	22.9797272	10.3864313	5.2049703	0.0037273	0.0027389	-7.060
92145000	159.6528113	101.7339132	79.6034569	76.6000504	58.3591053	22.6658620	11.6729355	5.5694668	0.0076070	0.0081169	-7.843
92150000	166.0511247	94.7128228	81.2625758	77.6090031	62.1446429	21.3451783	9.5514911	6.0079681	0.0055810	0.0143980	-9.151
92155000	159.7382690	96.7900677	79.8832398	76.2691415	62.6275374	28.9626583	11.4749023	6.1778405	0.0143915	0.0106217	-6.160
92160000	165.8631894	92.7034569	71.8617802	68.9945694	60.4234168	24.3735369	14.5075719	7.3235080	0.0150820	0.0295012	-8.164
92165000	157.2803809	91.2826476	74.4147367	72.0512376	61.7139364	23.3272297	15.5659096	9.1859731	0.0114438	0.0148703	-10.818
92170000	166.6642331	99.1354722	89.8309371	86.5835837	62.9100936	28.5392351	18.5693142	10.5352986	0.0070248	0.0196987	-10.502
92175000	166.9360743	90.8129649	75.4899953	74.4732641	60.8011321	28.1187107	15.6355673	6.9943658	0.0153165	0.0216716	-5.024
92180000	155.5489478	94.5897596	79.4341771	76.1872790	58.9543765	26.5907645	12.8441748	6.8749239	0.0100366	0.0099228	-5.396
92185000	162.1842666	93.9783573	80.8414003	77.7285091	60.0748083	27.3684467	10.5746267	5.1817693	0.0151127	0.0214452	-5.044
92190000	165.4353262	91.1314708	85.5664145	83.9159218	59.9265386	25.3369168	9.1753696	5.3705455	0.0297986	0.0170346	-5.989
92195000	159.9091287	93.5776067	83.3919486	81.3495781	60.9037077	27.3389444	12.4866007	5.7781895	0.0385205	0.0158767	-6.420
92200000	161.8744351	90.1169346	83.5407063	81.3906147	62.1475659	25.4613384	13.6035150	6.9958897	0.0130441	0.0121274	-8.775
92205000	159.6461008	99.3350858	84.5428087	82.0368587	63.5798113	22.5356469	11.3108054	6.6506503	0.0169020	0.0166404	-6.987
92210000	162.4266768	95.7579460	83.5953061	82.0387146	62.2518208	22.0975966	12.5444259	7.2315241	0.0050998	0.0231983	-3.331
92215000	156.2847848	91.2126935	83.8787526	81.4272913	65.4558283	24.4401782	11.4455932	6.1491324	0.0076855	0.0091312	-9.870
92220000	158.5035026	92.6527473	83.9526560	82.0073360	62.2551864	24.9894255	14.0154833	8.6116773	0.0138971	0.0294886	-6.988
92225000	158.5118099	93.2510468	84.4251214	81.8772263	64.2585963	24.7400588	14.5358129	7.9719439	0.0231144	0.0435035	-7.271
92230000	167.7296949	91.5600906	84.1301979	81.5534659	61.1466858	25.7200220	13.0416402	6.3022712	0.0116730	0.0085056	-9.528
92235000	157.3268608	93.4652362	84.1251436	82.0676990	61.2238451	24.1309421	10.7600760	6.1387225	0.0050503	0.0052180	-7.385
92240000	162.2846498	93.0145642	84.5531530	82.9595396	62.4878107	22.0839573	9.9477697	5.2677953	0.0055759	0.0086906	-8.501
92245000	163.9472696	92.4542821	80.5440190	77.8493915	59.2945229	22.5886806	9.8452259	4.6891891	0.0042812	0.0039574	-7.144
92250000	156.2282161	91.6404170	81.5974194	79.3978326	61.3287367	21.0993662	8.4384565	4.6718720	0.0045211	0.0026440	-6.913
92255000	156.2278578	94.9242352	78.5341773	75.0647246	62.1486802	23.0948782	8.0784782	4.6757095	0.0097350	0.0106317	-9.273
92260000	167.8980608	94.5036073	83.1612744	80.9732864	64.7064747	22.2402854	7.9046653	4.1219535	0.0044505	0.0083918	-11.197
92265000	163.1534793	98.7871833	85.4064993	82.5057896	65.9363581	23.6765601	9.2655672	4.8111089	0.0054087	0.0113255	-9.049
92270000	164.6767581	92.1963065	84.1141662	81.3927189	59.5471831	22.1135909	9.1662723	4.8804044	0.0060258	0.0085700	-5.551
92275000	154.6749736	94.7777223	85.4024435	82.8954181	63.2069065	21.3975567	8.8515860	4.7320144	0.0039943	0.0060987	-8.809
92280000	153.5033505	94.0423181	82.2946280	80.0752340	63.3337181	22.5316877	9.6397195	5.1296374	0.0072803	0.0043568	-6.967
92285000	161.7140288	93.4476586	84.4469812	82.0241776	65.9860307	22.8021792	9.7418882	4.9887382	0.0030188	0.0035086	-8.934
92290000	151.8795028	98.4353372	86.3871487	83.8093934	63.8233510	22.0421647	10.4366290	4.4711947	0.0066588	0.0075705	-6.074
92295000	164.5580119	92.1778428	81.4909924	79.5343927	62.8071381	22.0828414	8.8497505	4.4941363	0.0045552	0.0045715	-9.028
92300000	154.9752908	99.8243579	90.9070550	88.4524953	65.7076539	27.6280529	11.1306460	5.9398172	0.0046690	0.0090772	-10.443
92305000	149.3802255	96.0277530	83.1984818	80.2380571	59.4780865	21.9104345	8.9246603	4.9258141	0.0042504	0.0029529	-5.468
92310000	167.5337607	100.4804474	81.5815084	78.3715823	58.3237922	23.2525249	9.1826597	5.0264574	0.0059278	0.0044044	-5.789
92315000	155.5399428	100.6460185	89.4007827	86.8008931	64.3178927	29.5146751	12.5312509	5.9937067	0.0046960	0.0101482	-5.502
92320000	151.4636119	91.7098316	80.2574789	77.9762189	60.0687037	23.2750095	9.7123127	4.9115678	0.0043353	0.0097110	-10.525
92325000	167.6999239	97.8491521	85.1802275	82.3766458	64.7192406	23.1628355	11.4738781	5.7996233	0.0047639	0.0073428	-6.845
92330000	166.7846469	97.2057561	80.8635384	77.4160258	61.1341691	24.4113250	9.2883853	4.8517157	0.0038739	0.0064868	-7.358
92335000	160.0755467	100.9373421	75.2629669	73.8982538	65.7253789	29.0594115	11.9065370	5.9607708	0.0153101	0.0243317	-8.675
92340000	164.1835556	91.0354144	74.7300448	72.4745334	61.8832409	24.3979300	9.0150274	4.8580838	0.0047463	0.0086693	-5.959
92345000	160.2364270	92.9826911	78.6819752	76.6163271	66.0276062	23.7264629	8.6130132	4.8328154	0.0108699	0.0109251	-7.180
92350000	157.1496859	90.5528591	83.3198523	81.3246224	63.1844013	22.1720627	11.5474416	5.0762514	0.0068674	0.0062632	-8.450
92355000	155.1993169	96.4739095	84.8215825	82.1379200	63.0948919	23.8336439	11.9331535	7.3028099	0.0084109	0.0189570	-7.011
92360000	164.0319092	90.8390465	82.2456641	80.8813644	63.5987193	29.9641645	13.1116698	5.9479934	0.0134007	0.0151444	-8.070
92365000	162.4268204	99.5377611	86.2925022	82.7683024	58.7891033	24.3250009	11.8090754	7.4980367	0.0165536	0.0327957	-13.197
92370000	165.7982361	100.9735357	90.7346526	88.6818382	65.4640551	29.4477089	11.7533588	7.2877481	0.0100870	0.0097848	-9.213
92375000	165.4602038	95.1013741	83.8431171	81.4988118	60.9303762	24.7641820	10.8468082	5.8018027	0.0062528	0.0081482	-6.883
92380000	155.6395686	91.1539624	82.4510240	80.1905749	58.5337273	24.5604585	9.9723103	5.2036696	0.0070817	0.0069126	-8.679
92385000	158.4441763	93.2594777	82.7428506	80.7710844	64.5576507	28.1092539	11.0507805	5.5427714	0.0118301	0.0061193	-6.213
92390000	153.8488602	91.4407821	83.6691909	81.4280243	64.0072069	23.7460139	10.2864972	5.2919421	0.0068715	0.0068195	-4.879
92395000	160.2226596	93.0138446	82.3142208	79.9612863	59.9615077	20.5786985	8.4065274	4.2817876	0.0031968	0.0020734	-9.467
92400000	153.1926295	97.4836267	85.4117721	82.9904295	61.9315410	24.2189844	9.2124405	4.6336173	0.0517009	0.0292784	-8.650
92405000	159.7120339	90.9932842	77.2413790	75.0814004	64.1337537	23.4079834	8.5059414	4.4251293	0.0080305	0.0081381	-5.263
92410000	166.8077256	94.2599601	85.1273604	82.8450369	61.3619178	21.7437640	7.9977606	4.2478581	0.0067772	0.0047457	-10.879
92415000	158.9097232	97.3511234	85.8295303	83.5362885	64.2840481	23.1318526	10.5670717	5.4433563	0.0081307	0.0093197	-9.828
92420000	162.2510439	92.3870975	87.6244307	86.4444401	64.4613986	28.3738233	13.9369039	5.9452277	0.0026735	0.0228373	-4.397
92425000	152.4702661	93.9941110	85.8584588	84.0044164	62.4594731	26.7259750	14.1952655	6.5376987	0.0083578	0.0122620	-5.070
92430000	149.9410145	96.8391063	86.8140107	84.5336325	61.4520625	26.8418421	10.3376206	5.7588978	0.0044452	0.0100354	-15.673
92435000	163.6406011	96.3493522	85.2704278	82.6572193	62.8933928	22.1198494	10.7494366	5.0161799	0.0044341	0.0036731	-9.087
92440000	150.1693169	96.8799327	85.5542800	82.9676792	61.9104958	26.4380290	11.8473043	5.7949075	0.0028918	0.0063770	-8.977
92445000	152.0668025	94.9478520	82.0431980	79.3103610	64.8175136	22.6775028	9.9250908	4.7356249	0.0027156	0.0056930	-8.000
92450000	167.4185549	98.8821278	84.1896517	81.7407631	63.2563010	21.4088019	10.1597220	5.5799699	0.0036692	0.0044831	-7.123
92455000	157.5691796	92.7320306	81.1749186	78.5697228	62.4070839	21.0983809	8.9207514	4.7277230	0.0035325	0.0027152	-7.008
92460000	165.1827700	99.8383581	90.1052253	87.9812848	65.1055610	21.7293874	10.8315640	5.3101362	0.0036657	0.0084720	-8.396
92465000	159.0990632	94.5621228	84.5871089	82.1122989	58.6010751	23.7901566	9.7596110	5.0096657	0.0026620	0.0054871	-7.155
92470000	156.8303670	97.9142886	86.0539293	83.5524695	64.4372154	23.7087604	10.8730433	6.2617458	0.0294756	0.0151793	-4.281
92475000	167.2341395	95.2521657	84.5834742	82.2852177	65.8533068	23.7670794	10.9014448	5.7640080	0.0048710	0.0038682	-6.653
92480000	166.7792045	92.8726137	81.1480935	78.3053004	59.5606195	27.9582630	12.9127466	7.5835809	0.0034236	0.0090127	-17.268
92485000	167.0681793	97.6707927	87.2961850	84.7583402	64.4260452	22.6518517	12.6210842	6.6626534	0.0041534	0.0081793	-8.020
92490000	151.4493194	96.7302316	88.4737164	86.7481132	60.1975445	26.1803925	11.3021747	5.9255354	0.0080983	0.0031667	-4.639
92495000	156.2425796	94.9764751	87.3178913	85.3866499	63.5737169	25.5079936	10.9331931	6.0306318	0.0113658	0.0105347	-3.843
92500000	152.0014578	92.6162631	81.3558634	78.7651062	61.2501952	27.6017956	13.3177551	7.1091199	0.0078273	0.0095433	-9.666
92505000	167.0457085	102.0971963	84.1409556	82.0012858	63.8418995	22.9423031	11.0299276	5.5752550	0.0247635	0.0182281	-6.759
92510000	162.2134392	93.0718532	74.1005139	71.2501368	58.8870558	24.2460153	11.2924189	5.2257324	0.0132570	0.0317042	-4.440
92515000	166.9818564	91.0522602	81.0851514	78.9570223	63.5156340	27.5413485	12.9791304	6.0660631	0.0256711	0.0158544	-6.208
92520000	160.2395104	91.1723144	83.3115195	81.6386648	63.5933954	24.5396229	10.7584582	5.8668506	0.0064126	0.0142508	-9.327
92525000	162.4082304	91.7925060	80.7345529	78.3137999	65.3713670	27.4527748	11.7451549	5.2311572	0.0103621	0.0206589	-7.142
92530000	160.6943904	98.7463398	89.7290373	87.5322825	62.3154383	25.1705096	11.9857201	6.2934647	0.0095167	0.0119966	-8.806
92535000	167.5672294	94.6901740	84.3822880	81.8208815	66.1721625	23.5093194	9.8724167	4.2443640	0.0028234	0.0142965	-11.068
92540000	164.7362723	94.4016816	82.4853005	79.9442564	64.6054141	29.3681777	11.3900860	5.5159914	0.0071419	0.0077863	-9.168
92545000	159.6621772	94.1395035	84.4194154	81.9541531	58.0506941	22.8517298	12.0851865	6.7391884	0.0123453	0.0104892	-5.480
92550000	152.2099143	99.4202786	88.4979853	85.2475418	61.6139475	24.3430966	12.3687084	6.6748584	0.0076040	0.0141693	-5.889
92555000	151.2829884	96.1218452	84.4193710	81.6185821	65.6792140	26.4059666	10.7487638	5.0683101	0.0027592	0.0048710	-9.707
92560000	160.8753766	94.6860448	84.3998307	82.0859969	65.2951588	23.0807307	12.0412244	6.1321710	0.0057584	0.0103201	-7.289
92565000	161.8090542	100.0488071	86.2938603	83.7143980	66.2435843	22.0922635	9.7390655	5.1030919	0.0054990	0.0055588	-6.540
92570000	165.2983468	92.0840347	81.7209687	80.0316247	63.5586593	24.7393227	8.9702530	4.6846206	0.0116950	0.0395001	-8.426
92575000	165.8296312	101.1070518	86.2867534	83.3996521	61.9217349	24.7334026	10.6644677	5.4172646	0.0053915	0.0100362	-5.815
92580000	165.1323963	92.8654119	80.7697227	78.6018245	61.7858483	25.3943589	11.4447096	6.2555255	0.0075595	0.0041406	-11.021
92585000	164.5630610	91.4506623	82.7631228	80.4710013	63.8339151	22.0541742	9.6801868	4.8579711	0.0026504	0.0082771	-6.603
92590000	161.6937480	100.9011938	92.7417431	90.9203110	63.8092202	26.2915775	10.7113032	5.8887617	0.0077068	0.0053919	-7.066
92595000	155.6969114	101.2096011	90.3786965	87.7985705	65.3110866	24.3428086	9.4978351	5.4355437	0.0036922	0.0067743	-9.534
92600000	162.2184738	100.0643829	87.4466622	84.4646384	64.1402446	24.0188928	7.2827217	3.8600861	0.0048059	0.0047897	-5.867
92605000	160.3516442	99.7322199	87.7686599	85.3788273	64.1398357	23.9052235	6.2626909	2.8326492	0.0063705	0.0059211	-3.847
92610000	163.4195775	98.3601305	88.2355442	86.1474504	65.7684983	23.0493853	9.8771624	5.0141545	0.0026163	0.0037611	-7.275
92615000	159.8601361	93.6908342	82.3281080	80.3147388	64.5467598	25.6890604	7.1084774	3.6871472	0.0048682	0.0060510	-5.111
92620000	151.8061205	98.9389055	83.9133509	81.3730941	63.1948613	23.2034514	7.7607358	3.9344318	0.0066399	0.0090001	-8.964
92625000	154.6932515	95.4456058	82.6270962	79.9746159	59.5306446	22.3825696	9.1303750	4.4079063	0.0016821	0.0033798	-7.911
92630000	156.5999505	99.4896048	88.9428774	86.4155294	64.3293930	26.1428890	10.9408212	5.7039235	0.0039726	0.0053144	-10.052
92635000	166.5284560	96.3854686	84.8031987	82.1276286	58.9607812	21.7914401	10.0286832	4.8524549	0.0059672	0.0153895	-10.711
92640000	158.5782175	91.2570804	81.5737467	79.5188377	65.5508831	28.6818163	13.1198666	5.6103303	0.0049580	0.0066362	-10.645
92645000	158.5043985	95.9727183	85.8285589	83.8103200	64.8798971	23.4560199	9.8628914	5.3763316	0.0031267	0.0108122	-6.298
92650000	156.8951405	102.1815442	90.0526794	87.2326678	64.7426839	22.6948191	10.4415408	5.6162503	0.0067544	0.0032250	-10.944
92655000	153.4167523	97.3879843	85.7659840	82.0245095	63.2849416	22.0426581	11.2394706	6.9089403	0.0137253	0.0129527	-7.744
92660000	156.2975387	97.0669957	83.2518213	80.6480460	60.1898236	24.6950938	12.4115521	5.9156705	0.0023550	0.0074106	-7.177
92665000	156.8273351	90.9512429	81.2106969	77.9693033	59.8187636	23.9434489	9.4771600	5.2691311	0.0058215	0.0054869	-3.462
92670000	156.0346754	93.8256804	83.3907467	80.8187244	63.2793555	25.3154354	11.6714570	5.9921948	0.0046746	0.0055208	-6.199
92675000	154.9508363	98.7656151	83.5706610	81.2841275	63.5076389	26.4901258	9.8404590	4.6027159	0.0047081	0.0058850	-6.867
92680000	159.0459655	92.0749097	83.5346403	81.9585383	63.3196656	28.4899675	11.5545214	5.4335353	0.0022806	0.0093380	-10.905
92685000	163.5524665	91.5726439	79.3571094	77.3141820	62.6193146	24.0402404	10.6054853	6.2841790	0.0066197	0.0070056	-6.936
92690000	160.6284875	95.8755419	84.5298924	82.1951730	61.3654739	22.8397336	8.6712095	4.3712605	0.0068534	0.0038251	-7.056
92695000	162.7661440	97.2449854	83.3427589	80.5203242	62.6803838	22.6528694	8.4946978	4.2386599	0.0067484	0.0038213	-7.750
92700000	151.0262759	94.6454405	79.6717571	76.8004430	59.4611513	23.1206722	7.7872069	4.1687003	0.0040525	0.0046365	-7.530
92705000	150.2460524	92.6627473	82.5524784	80.1399434	61.3888228	23.8286965	10.3218914	5.4088774	0.0053607	0.0030760	-10.288
92710000	155.7028088	98.5096631	89.4566732	87.5873700	65.6177769	22.5214693	9.1932580	4.9710463	0.0039928	0.0041877	-5.317
92715000	167.3085983	91.2832629	81.6480097	79.0163620	61.8438216	21.1982758	9.6364655	5.4021232	0.0059841	0.0069381	-8.759
92720000	153.3437978	90.5797200	82.6827656	80.8845445	63.8717450	25.9163253	11.4709232	5.2230306	0.0043776	0.0049727	-6.504
92725000	151.8428668	91.2876921	80.3614388	77.8486540	61.1236025	25.4275937	9.1376391	4.7200713	0.0057664	0.0070080	-5.538
92730000	151.4692311	91.7311712	80.4479897	78.7727867	63.5766607	25.9020449	12.6483160	6.0492818	0.0023476	0.0117938	-7.272
92735000	159.7500114	92.3162004	81.9500025	79.6928680	61.6056146	23.3312982	11.5225919	6.4378166	0.0108300	0.0097351	-4.639
92740000	151.8030652	98.4673310	87.6027921	84.6253876	64.8108927	29.4249929	13.4724465	6.8545863	0.0056373	0.0068975	-10.423
92745000	153.9218158	99.7276162	85.7219805	82.5536176	58.3886787	24.7626535	14.6428056	8.5130844	0.0069142	0.0083140	-4.626
92750000	151.2912220	90.9666334	82.8059474	80.2900053	60.6429626	23.5974033	11.9363563	6.2783040	0.0043299	0.0102446	-5.430
92755000	162.9720333	93.0708300	79.8457220	77.5935980	58.8314698	22.4179926	9.3269912	4.6222888	0.0030131	0.0060870	-9.085
92760000	161.9505323	101.1426392	86.5139769	83.6047455	60.2773018	23.0743783	9.7079586	4.4953870	0.0033984	0.0054950	-8.081
92765000	163.0912599	95.5585734	78.8890480	76.7851387	60.2520837	22.1523772	6.4445421	3.3264566	0.0073655	0.0134595	-7.133
92770000	161.8864603	91.3035802	80.5536637	78.6760315	61.2115345	21.9596435	9.3636484	4.6773143	0.0047975	0.0087164	-9.343
92775000	159.3406491	95.3281201	83.2049856	80.5417207	61.9013664	22.2181181	8.0497932	4.0756799	0.0048275	0.0039556	-6.678
92780000	167.2102764	97.0222762	84.9571462	82.0849827	59.0841768	22.7541325	9.9337294	4.6619323	0.0059992	0.0045109	-11.618
92785000	167.5778939	95.5484823	84.7898435	80.4159268	61.2466360	21.4642320	10.3653223	5.7643230	0.0200500	0.0205831	-7.102
92790000	163.7003021	98.3561058	78.2876962	74.4682620	58.7225659	22.6329626	10.9286060	6.6394467	0.0151725	0.0114303	-5.982
92795000	161.5410356	99.2845493	83.7996308	80.8753558	63.4997788	22.7183917	10.1586139	6.0151226	0.0031055	0.0067560	-8.723
92800000	152.4303015	97.4964037	86.1522484	84.0794066	61.1852935	24.3259601	10.9353526	5.3648715	0.0056299	0.0067586	-7.853
92805000	160.3735128	91.0094296	81.3203030	78.8911124	60.7698039	21.6896464	8.9549599	5.2399802	0.0043621	0.0070798	-4.494
92810000	157.7688525	91.6945177	80.4931961	78.4849551	62.1226996	25.0323160	9.6096117	5.3244203	0.0109965	0.0080751	-8.168
92815000	157.5210274	92.5709779	79.4978083	77.3067091	60.7092738	21.6467517	10.1476378	4.9843034	0.0033523	0.0044069	-3.491
92820000	154.5228327	99.5887744	86.1356438	83.2894352	63.8517911	24.9545138	10.2170952	5.3413424	0.0046440	0.0037815	-3.682
92825000	152.9372525	102.7406695	91.2726147	86.4151649	60.2895800	23.2610026	11.6206060	5.6012227	0.0049876	0.0119310	-4.486
92830000	163.2365504	93.5516427	81.8959649	79.7993259	65.8067958	23.4476531	9.8888248	5.6783040	0.0049118	0.0099419	-5.519
92835000	159.9742645	92.6319585	82.6093607	80.4818956	64.5956628	21.9522245	9.1398395	4.6851653	0.0040779	0.0017783	-6.297
92840000	154.5614464	94.6759293	81.4003707	79.3111606	63.6316003	26.2660565	10.2283114	4.5518155	0.0098478	0.0069337	-4.402
92845000	154.4198808	95.1542619	85.0746311	82.6192872	64.1189835	23.5058718	9.7842952	4.7500207	0.0025068	0.0032084	-7.561
92850000	149.9223222	98.5556069	86.3526562	83.5706733	62.7503798	22.5228311	8.9585912	4.9429311	0.0028618	0.0054233	-11.766
