Gen	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	t_n16	t_n17	mu	sigma2	lnL
4015000	154.6996390	93.5312464	79.6592066	77.3956364	63.7055204	27.8967641	13.4595857	8.7869000	0.0053752	0.0202528	-7.669
4020000	162.0137589	94.2489265	81.9207096	79.7027326	64.1991266	29.7723900	15.7540209	7.2327584	0.0051624	0.0160922	-4.672
4025000	165.1472413	95.1198128	84.0994813	81.5130537	62.2942173	29.1750940	13.8527978	7.4655530	0.0036244	0.0062047	-4.505
4030000	155.3287750	97.1810099	85.1338159	81.5212671	61.2703922	27.5599225	11.7820571	5.6341353	0.0132706	0.0154982	-7.885
4035000	156.6846088	100.0888298	87.6877634	84.1725751	65.0185683	26.2872018	10.0825397	5.3633462	0.0028871	0.0051841	-11.681
4040000	153.0989111	93.7971947	82.8006005	80.4236512	63.6706333	22.9661685	10.3317362	5.2538586	0.0026166	0.0032254	-11.393
4045000	164.5961625	102.1496160	88.6034165	86.2264376	65.0775661	21.6215043	10.6751785	5.9308320	0.0224195	0.0097959	-9.958
4050000	151.9578656	99.6004561	89.0384473	86.6402398	63.4889496	26.6236369	11.2036447	5.9787316	0.0049962	0.0062836	-4.792
4055000	167.2537712	98.5046589	85.9191932	83.1294513	65.8495927	26.3273832	11.7199351	6.5945336	0.0066482	0.0059633	-6.170
4060000	163.1736702	97.4431343	84.9039104	82.7124065	63.8315300	24.2244685	11.8691673	6.2862199	0.0046620	0.0096378	-10.603
4065000	151.7483545	94.1889525	83.0022238	80.4194106	59.3742563	21.3632502	9.2620731	5.0718997	0.0099035	0.0069532	-3.665
4070000	149.7977456	91.1261239	82.0141132	79.9344225	61.3755972	22.1636638	7.5192558	3.9606042	0.0040064	0.0115292	-7.244
4075000	154.6158520	93.9145357	84.0659029	81.8964801	64.2118444	24.0660742	9.3347144	4.6044472	0.0049766	0.0128050	-10.180
4080000	153.1476128	93.5116582	81.5458540	79.1704053	63.7615430	23.3130409	9.0060639	4.2789143	0.0095532	0.0069053	-9.787
4085000	152.1442385	94.4713914	85.7066835	83.4280543	64.9967163	23.5077344	8.4468747	4.1578413	0.0052317	0.0034246	-8.311
4090000	165.8488951	91.7102956	82.0966024	79.8538572	63.4939966	21.5801486	8.6596864	4.4343355	0.0022847	0.0045258	-4.054
4095000	161.5982396	100.3755156	89.6887010	86.8087973	58.7702731	21.2643298	7.9092609	4.0657207	0.0034299	0.0025717	-14.963
4100000	154.9279708	100.7204143	86.3036229	83.8283410	63.2672751	24.2465648	9.8973336	5.0194267	0.0029775	0.0051134	-11.916
4105000	156.0724707	95.0667112	82.3279902	80.2439223	62.3521179	22.9586775	11.0932076	5.2976089	0.0035613	0.0051723	-8.542
4110000	156.0845091	91.2053764	81.8022175	79.9194752	64.5449049	25.0841611	13.0748754	7.5763999	0.0086928	0.0092907	-3.912
4115000	155.4894848	92.6952687	81.2389201	78.3037184	62.0868207	23.9991430	12.5152905	7.0121408	0.0059266	0.0052883	-7.781
4120000	156.4401395	100.0042600	79.0016023	76.2564960	59.2186904	22.7997884	9.5569906	4.6793752	0.0022360	0.0081556	-7.311
4125000	164.9221232	99.7386089	86.5135013	83.8413882	64.8029193	22.3879800	10.8081555	5.9978703	0.0036713	0.0038845	-7.805
4130000	160.8951764	94.0262403	85.1167000	82.2627304	63.4369194	21.8901897	10.8506227	5.4245485	0.0101039	0.0105738	-10.689
4135000	166.2283303	96.7008551	83.8123562	82.1016503	62.2533491	24.4936163	10.6562585	5.5774725	0.0044848	0.0095253	-2.825
4140000	158.6644725	94.9125536	81.3419984	78.8389257	64.8333553	23.0626278	10.1136439	5.6622707	0.0061763	0.0157264	-8.034
4145000	151.8080492	94.3704907	83.7206836	81.8585520	63.8071997	20.8842799	9.2798129	4.8120353	0.0035303	0.0019154	-5.252
4150000	161.9139102	98.0217896	85.6463905	82.7517659	63.1274297	26.8585371	13.4043177	7.4012946	0.0052155	0.0060687	-4.764
4155000	158.4587342	93.6646928	82.8528564	80.3996025	64.5180628	27.3962639	12.8197581	5.5779494	0.0021976	0.0043208	-6.058
4160000	151.9896435	91.8539110	79.1764247	76.6400799	58.1727708	28.7920156	10.1594001	5.0109178	0.0087267	0.0117419	-7.503
4165000	164.1582283	96.3258896	81.3197300	78.7354522	61.2004815	23.4661185	11.0543123	5.6883727	0.0042952	0.0061781	-8.196
4170000	155.7597379	93.5887583	85.0125708	82.3151757	60.9769221	21.7570541	10.8117150	5.5690202	0.0068185	0.0083904	-14.012
4175000	156.4902961	100.0092725	85.8922708	83.5843791	65.9763405	25.5824422	14.9420888	8.5528734	0.0067601	0.0105589	-11.822
4180000	160.4269546	101.9710422	76.2267084	73.4051575	58.7109391	25.6449236	10.1004312	6.0626664	0.0101589	0.0160809	-9.956
4185000	164.4434556	102.0673663	78.3043574	75.6288636	65.2293697	21.4896463	12.4489532	7.6546570	0.0098208	0.0305369	-4.648
4190000	154.7131354	91.0412549	77.4994161	75.6032601	58.4420645	24.5026799	12.1305471	6.8026296	0.0049075	0.0069793	-8.137
4195000	157.8777071	93.8383288	80.8992594	78.6981577	61.3152632	25.5279264	11.6992667	5.4988387	0.0042880	0.0056339	-5.562
4200000	161.6478879	98.2812525	85.5829308	82.9809242	61.0080918	24.5779639	12.5734923	7.1332616	0.0035359	0.0161354	-6.316
4205000	151.0045026	91.7971245	80.5884243	78.6237189	59.4767357	26.0659097	11.9775808	5.4571526	0.0141494	0.0136196	-3.438
4210000	154.3847156	99.5324009	86.3472832	83.0330985	65.2878349	25.1244634	11.5147438	5.8392785	0.0036620	0.0023125	-9.947
4215000	153.2263019	93.2289585	83.7885385	81.6644134	62.4667111	21.3477141	8.6194185	4.1548348	0.0069593	0.0140726	-6.134
4220000	159.0697771	91.1965004	81.3559084	78.8267575	61.1428105	26.4577079	9.2610906	4.5250857	0.0052985	0.0163760	-7.065
4225000	156.2400148	91.3963829	82.3845571	79.7833264	58.3740941	23.9833006	10.1369884	5.1654956	0.0055736	0.0061075	-4.224
4230000	161.7891529	96.7703736	86.5985663	84.0281021	63.8499885	28.2221913	14.2956527	7.3071635	0.0066651	0.0041197	-8.646
4235000	152.6571798	92.8413992	81.5697670	79.1435193	62.1420783	22.1673967	10.8064363	6.1859384	0.0047652	0.0024889	-11.518
4240000	163.1728097	92.7414318	77.3939886	74.8116268	58.6742202	25.6846879	10.5854555	4.8173382	0.0047381	0.0105965	-2.738
4245000	155.7880999	97.1901946	87.4303343	85.0718913	63.3302431	26.4078247	11.8866249	6.1855304	0.0030512	0.0041343	-4.455
4250000	153.5393455	93.2389903	84.1024072	81.8230401	64.7739879	24.7799097	12.0260149	6.4426777	0.0033314	0.0108067	-6.054
4255000	166.6750072	98.5304683	85.5915457	82.0140430	65.5867324	26.7197464	16.7958791	8.4257618	0.0052809	0.0225305	-5.443
4260000	151.7136756	99.2480035	85.8502978	83.2793142	63.6437612	23.8252726	11.2837451	6.0017664	0.0030282	0.0045039	-3.325
4265000	159.9200702	103.5127956	92.3957796	88.7847415	65.9950846	26.7478347	10.6351702	5.9237474	0.0020778	0.0116895	-5.503
4270000	161.4179486	94.8295436	83.1619656	81.4339583	63.5477201	22.2061926	13.4933096	5.5309240	0.0045936	0.0304568	-7.987
4275000	157.5625652	100.4848145	93.2330316	91.4499380	62.0375031	22.8952995	10.7440913	6.0227398	0.0074613	0.0111977	-6.959
4280000	159.8426575	95.3401716	81.2426392	77.8001279	60.7777243	21.8852399	9.8069967	5.7896550	0.0039467	0.0105489	-4.697
4285000	161.5616872	97.0176927	82.8954109	79.1992081	60.3017784	25.6225189	7.6663974	3.8727914	0.0069307	0.0134334	-12.645
4290000	157.5429171	98.8113040	84.4960199	80.9033954	60.9942469	23.6882541	6.6446635	3.4252101	0.0173861	0.0215260	-9.365
4295000	166.0614998	99.0578391	86.8616977	84.0146261	63.9555154	22.8703205	9.5169453	4.4967321	0.0030179	0.0045617	-6.882
4300000	156.7883805	96.1246842	86.2892815	83.7980489	62.8649048	24.4725481	11.9568981	5.8593800	0.0054249	0.0056173	-6.723
4305000	154.3894086	92.1523217	77.3287882	74.5276480	60.1918768	23.3950811	11.0329842	5.3507297	0.0049177	0.0101110	-10.031
4310000	165.7902085	95.7155670	82.3795728	79.6532762	64.1120568	24.1568194	10.5607239	5.4728024	0.0121448	0.0179542	-7.068
4315000	154.8110894	91.7545532	83.1721220	80.1400545	65.0563859	21.9352824	11.2319114	5.9192900	0.0183975	0.0159268	-7.028
4320000	153.6035730	95.3729682	81.9783962	79.4841510	61.3457250	22.5938470	9.9082383	5.5057680	0.0075729	0.0036048	-4.125
4325000	152.2989133	93.9905004	80.4611624	77.7208620	61.0663876	21.9347781	10.1809249	5.4854265	0.0019852	0.0032885	-6.432
4330000	154.1951045	95.4979950	82.5644905	79.6510136	58.8081861	21.8543048	8.1953697	4.4034721	0.0036952	0.0068025	-7.878
4335000	149.9240197	93.1651124	82.0821922	79.9307378	64.8036229	21.6079950	9.0877728	4.5191393	0.0027172	0.0053343	-7.430
4340000	149.9878424	100.2012274	86.4914653	83.8029173	58.7521558	23.1926026	10.4457527	5.5122172	0.0021314	0.0098645	-4.118
4345000	166.2539832	98.7857594	89.2390091	87.1411876	59.2484404	23.1822152	7.9816066	4.0561286	0.0039042	0.0071836	-13.135
4350000	166.1114032	96.4473856	86.6906237	84.7083103	65.2000388	21.7617374	9.0717592	5.6515280	0.0096392	0.0118528	-8.800
4355000	163.1986676	91.3498379	82.9232061	81.2048723	63.7083888	26.4994552	10.2627652	5.1905860	0.0036855	0.0053878	-3.323
4360000	153.4213740	97.0561658	84.2557771	81.0086069	60.5668694	27.9901832	10.3213082	4.9544799	0.0037520	0.0168327	-4.221
4365000	149.8654315	100.4648644	92.4003032	89.9064272	65.6976791	24.9508650	9.2958127	5.1901373	0.0040757	0.0075054	-5.658
4370000	158.3426707	97.6031607	85.5093004	83.2841161	64.7455479	21.7898625	8.4024634	3.8864226	0.0068692	0.0070408	-6.652
4375000	160.6379149	91.1035328	80.7289386	78.6329620	65.3270313	24.0197162	6.6899040	3.1380287	0.0120606	0.0134014	-6.698
4380000	165.6641424	91.9398212	79.9963693	77.6018657	61.3781789	21.6099288	7.0780113	3.8230747	0.0042143	0.0138666	-8.076
4385000	161.8880408	95.6816949	83.4645994	80.2039022	58.0162813	23.7117620	5.4529252	2.5272466	0.0093016	0.0196074	-5.016
4390000	158.3635645	91.3016317	84.1779909	82.2457357	58.3539242	22.4185816	5.6881172	2.9756528	0.0041544	0.0223584	-6.722
4395000	161.2794004	100.9800548	89.5629109	86.3472544	60.4049906	21.4562019	7.6441949	3.7646693	0.0039788	0.0040310	-4.338
4400000	154.6852877	99.7616822	87.4498181	84.8689049	65.0787400	23.6915110	8.3280065	4.1748911	0.0026775	0.0037910	-7.225
4405000	156.4817657	92.4111905	80.9119931	78.7434558	66.0118326	25.2754123	8.6991518	4.6934243	0.0032592	0.0088636	-6.222
4410000	155.0998647	93.4239529	82.7698680	80.7179492	65.5782965	23.0656006	8.9606876	4.5247486	0.0080432	0.0070043	-2.680
4415000	154.6754681	100.3030164	88.2939477	85.7432039	65.8946687	21.4197648	9.6357543	5.1595409	0.0048045	0.0029440	-8.300
4420000	163.1860659	94.2201885	82.9466069	80.3991726	66.3365246	21.5973067	6.9123349	3.2702792	0.0051243	0.0175443	-7.356
4425000	160.5255098	101.3268531	88.5781841	84.7286727	63.8750850	22.1864371	7.4923118	3.8752526	0.0060407	0.0113073	-10.371
4430000	150.7157328	100.4255977	88.4093245	85.8217449	66.1437988	21.1952848	9.3154605	4.6809586	0.0059276	0.0046770	-10.209
4435000	160.8789384	100.9309403	89.6609616	87.2487877	63.6548979	22.7315048	9.7276170	4.8906113	0.0033688	0.0061283	-5.044
4440000	155.0263997	100.9217872	91.4114816	89.2405858	65.1881555	25.0002979	12.1727502	6.0244196	0.0065515	0.0057410	-5.260
4445000	166.3410333	97.3008932	86.7386162	84.0214841	64.0550366	24.9296113	11.4585428	6.3309811	0.0104150	0.0070047	-3.938
4450000	159.7779537	100.8346807	85.4234613	82.7730716	64.2557620	23.9034322	12.8189919	6.5871195	0.0053341	0.0045574	-7.666
4455000	156.6518077	94.1707212	82.7302229	80.2858631	59.9633387	23.6311356	11.6299064	6.3140120	0.0055536	0.0058161	-7.810
4460000	165.1287028	91.5778446	82.3764398	80.0084674	65.4776548	25.0653778	11.6113775	5.8473702	0.0049099	0.0063756	-7.229
4465000	163.9944562	94.8301337	83.0587598	80.6395355	63.1089943	25.8710733	8.9697017	4.7573281	0.0079572	0.0081107	-2.007
4470000	158.9848590	91.9197017	79.9250481	77.6198699	61.3528646	26.2039486	11.3740262	6.3340754	0.0051619	0.0043648	-7.952
4475000	155.2388558	96.7363366	87.7955984	85.5465977	64.4850620	23.2167863	11.4540059	6.3334861	0.0073565	0.0064886	-6.218
4480000	158.6993061	100.3579430	92.0745614	89.1155784	59.8496563	23.7209413	9.3570796	4.7259023	0.0040114	0.0090129	-6.540
4485000	162.0588707	94.2963095	84.9204242	82.5738223	60.7827483	23.9020565	11.8396186	6.2605157	0.0029591	0.0056883	-11.948
4490000	156.5354011	91.7463066	82.0994171	80.1018019	61.9661019	25.2788076	13.6652210	6.8763503	0.0079307	0.0116626	-9.519
4495000	161.1002598	94.7295018	82.9533089	81.1375852	63.5473523	26.6383995	11.1352591	5.4971431	0.0034070	0.0108058	-9.190
4500000	165.0206377	93.3025428	83.2604363	80.9502950	65.7417247	26.8385909	11.3166040	6.3560503	0.0025858	0.0077259	-6.534
4505000	156.0266433	93.3514449	78.8116544	77.3020892	63.4177181	23.9267122	11.2627059	5.6325805	0.0039101	0.0110621	-9.253
4510000	151.7720696	93.1863192	84.7365912	82.6221387	61.1930546	22.7400170	8.0106737	4.0278126	0.0072135	0.0069132	-7.798
4515000	160.4603972	95.1089460	85.4726885	82.9820985	63.2849031	24.8506488	9.8457325	5.0793511	0.0192786	0.0080424	-5.047
4520000	153.3180160	94.6653565	82.4601795	79.7683217	64.0190132	21.4441172	10.8777927	5.4344269	0.0081522	0.0072328	-12.279
4525000	163.4866370	96.2110285	81.3300117	77.8303934	59.5158432	27.7440930	14.1447103	8.8624262	0.0034194	0.0100645	-3.609
4530000	154.8404585	99.9680243	89.8870925	87.1701498	61.9017118	25.8026909	16.1548545	9.4621131	0.0140059	0.0231718	-6.923
4535000	151.3306067	100.2131573	90.7649308	88.0499818	64.8484459	22.1836269	12.2672325	5.3373266	0.0158842	0.0184969	-10.829
4540000	166.2664349	96.0736548	89.4872376	87.7362329	62.4846517	26.6027651	10.2300078	4.6331217	0.0499299	0.0316942	-9.301
4545000	158.3732475	92.1400298	85.6014321	84.2748954	63.3270991	29.1124279	12.2950097	4.7351951	0.0182321	0.0234105	-7.685
4550000	151.7553310	95.3956063	82.9772099	80.5063879	62.3268276	23.2488136	12.0917174	6.3231303	0.0498238	0.0191208	-9.157
4555000	163.4517444	96.1692555	87.8517910	85.9181399	66.1581432	22.5626995	10.6237392	6.2362540	0.0113370	0.0202697	-9.470
4560000	166.9457983	102.0711498	90.2226391	83.4940779	64.6908614	22.5587632	12.1382534	6.6151558	0.0092049	0.0197003	-8.378
4565000	152.5689333	92.7481359	84.4026614	82.7063294	58.1003545	27.2181717	16.3551680	6.2749998	0.0156086	0.0226931	-4.681
4570000	158.7602987	92.8351006	83.5106471	80.9353985	64.7059942	27.2864543	13.4669021	6.7114186	0.0065202	0.0148911	-6.945
4575000	162.8289250	92.9099680	83.7548039	81.3925139	60.6224254	26.8273736	12.5959049	6.2897718	0.0043504	0.0153911	-9.661
4580000	166.4509231	97.4492617	89.7665809	87.6644138	64.9440295	23.5636216	9.9935456	5.3389072	0.0172263	0.0185599	-3.075
4585000	155.5989664	93.2536539	82.6279175	80.6897316	65.4457993	24.0909849	11.3325632	6.6963770	0.0257795	0.0237288	-4.474
4590000	162.1383540	97.7993294	84.5658920	83.0206915	65.5964212	28.6470458	14.0486301	9.2222507	0.0266539	0.0356482	-11.216
4595000	163.2895102	91.1921392	79.3137966	76.7402816	63.4176482	28.6138104	12.2131066	6.6097057	0.1109762	0.0358552	-7.984
4600000	165.1001527	97.5939439	84.1493800	80.1115658	58.0885219	22.1461896	11.2948535	6.2383397	0.0061434	0.0134653	-2.718
4605000	164.7271918	97.5480099	83.6497339	80.1393859	60.0932806	26.0660188	11.5780768	6.8228146	0.0201077	0.0153263	-10.850
4610000	164.5367129	90.5590843	79.8002895	76.8354605	62.6168357	22.8763049	10.2775502	4.8060135	0.0117680	0.0166476	-8.320
4615000	163.9158516	94.9947888	86.9681873	85.1775033	64.0722941	23.9152745	10.1220478	5.0578451	0.0105528	0.0129825	-9.806
4620000	151.6757196	91.2489376	83.2852561	81.2272850	61.4277822	21.1084178	10.2068761	5.0681058	0.0129938	0.0112720	-6.850
4625000	157.4159560	99.6077064	89.8715856	87.3462957	62.3672777	22.8279239	10.6826656	5.3473655	0.0210496	0.0130903	-6.388
4630000	156.0237881	102.0082160	92.3122242	89.1961293	66.1098971	21.3346724	9.9136234	5.3908522	0.0398799	0.0403825	-13.905
4635000	157.3388344	90.8775003	80.2491628	77.3868359	59.4784300	22.1454658	10.1376706	4.9080842	0.0037465	0.0233629	-10.257
4640000	159.8809684	96.0872034	90.0033910	87.5656020	59.5614697	22.2912986	12.2669981	6.7591038	0.0241255	0.0207010	-9.472
4645000	156.0163453	96.8381300	72.8257081	69.7887420	57.8592615	23.1891802	12.8088965	7.5449964	0.4843192	0.0836475	-8.643
4650000	156.5242514	90.9104793	69.8357847	67.7352106	59.4513708	23.3267436	10.7093590	4.8308639	0.0423910	0.0288160	-8.720
4655000	162.1491203	96.2006058	72.3477856	69.2961486	59.1209922	25.0843392	11.4978906	4.9582779	0.0094274	0.0194268	-3.878
4660000	156.3565784	91.5217145	81.4884487	80.1436726	65.9421498	22.6080126	13.4690546	9.9188713	0.6100316	0.0763085	-9.174
4665000	162.8687723	96.5014613	83.4189501	81.1050077	63.3918223	23.3920120	10.0158832	5.7070422	0.0319593	0.0160806	-9.428
4670000	165.3030492	101.1549407	90.2270238	87.8158298	64.2166227	22.1858352	8.6223476	4.7570702	0.0063663	0.0076009	-9.548
4675000	151.6587434	98.3074520	84.6275408	82.1767830	61.6108195	22.7585331	7.3474403	3.3571985	0.0046528	0.0225088	-5.682
4680000	160.1192856	100.7820189	88.2306659	85.4301825	62.7087891	22.5745883	11.3342454	7.3324298	0.0110415	0.0188905	-6.196
4685000	157.5176433	98.1527230	88.9624094	86.3278747	65.9292780	27.3506479	10.3804870	6.7214835	0.0206931	0.0249428	-8.577
4690000	153.6479691	99.4797286	89.1237667	85.5812215	65.8475284	28.7886208	15.4357080	8.6977794	0.0046896	0.0097669	-2.660
4695000	159.8777230	93.7875324	82.8433322	80.8321641	65.9084274	28.6121901	14.7410321	8.0481900	0.0168191	0.0237759	-7.461
4700000	155.1208168	95.8968461	86.9712531	84.5152725	65.3569671	22.5595759	11.8744225	7.6294116	0.0272954	0.0345260	-8.472
4705000	164.7168702	93.1260018	84.4612330	81.3255669	59.6418912	24.3887518	12.6174110	7.2183267	0.0130629	0.0164866	-10.279
4710000	162.0443270	94.6918596	83.2502293	81.0912605	65.3668690	22.5925485	12.7098937	7.5084675	0.0076358	0.0165486	-6.169
4715000	159.2257266	97.8198057	86.6410123	84.0869551	63.3164511	21.7079968	14.6683472	9.5186091	0.0377770	0.0296975	-7.232
4720000	161.0264806	90.9780380	84.7485509	83.0905860	61.5569035	21.5148701	10.6497952	5.7687364	0.0067737	0.0136972	-4.346
4725000	166.9476330	95.6547002	89.8422417	87.8960375	64.2717085	23.9964069	14.3264166	8.3875226	0.0258828	0.0506998	-4.242
4730000	161.7364840	91.5468572	86.0775580	84.7735552	65.1401829	22.2149334	11.7306963	6.3265886	0.0153515	0.0486413	-7.161
4735000	159.9100615	96.1582137	87.3293893	84.8966587	58.8364614	26.7391744	12.6537653	6.7541635	0.0145687	0.0153780	-5.696
4740000	161.7089741	95.6490996	90.3812382	89.1522359	63.5171115	27.0960149	12.6910628	7.4803373	0.0383823	0.0207119	-7.407
4745000	164.5933954	90.0394063	84.4995456	83.0815263	61.3606586	27.3664379	13.1130687	7.1182919	0.0058671	0.0104232	-5.540
4750000	162.1716027	91.9598139	84.4416473	82.5390109	61.8858583	25.1800383	13.0137414	6.2589409	0.0052312	0.0059824	-7.352
4755000	166.6955249	91.3858697	79.7356251	77.3666280	66.1736396	26.8706434	10.1794895	4.7812545	0.0491255	0.0178252	-7.177
4760000	159.1727320	95.1554069	84.0180391	81.8595923	65.7402646	21.2492385	8.6261293	4.4390116	0.0174078	0.0207782	-4.859
4765000	152.5258152	93.2759998	83.6980318	81.1919264	61.5530865	21.9334843	11.8360311	6.4577351	0.0071713	0.0051830	-3.967
4770000	166.6259570	101.3647090	88.1549547	85.3667106	65.1393345	23.9508751	10.4564209	5.1426672	0.0035307	0.0085368	-8.365
4775000	161.9747404	89.3239750	80.6602017	78.7245527	62.9070453	22.7512833	8.8106058	4.7949868	0.0055514	0.0046944	-4.720
4780000	154.8220326	94.2803872	83.0245747	80.8554935	61.1323647	23.0204887	8.2254866	4.2893374	0.0020566	0.0044990	-8.113
4785000	159.3637504	99.9909339	88.8161966	86.0897533	66.0131411	21.8861813	9.2760048	4.8706430	0.0023168	0.0033011	-7.236
4790000	155.6675632	98.8273862	89.0809997	86.5324486	62.9198220	25.3714114	9.5935801	4.7432352	0.0038157	0.0061782	-3.981
4795000	162.5306972	96.6980847	85.1970286	82.4497147	59.8754401	23.9005909	11.7867109	6.3551575	0.0085081	0.0067736	-4.355
4800000	153.9617162	91.3155668	84.5026220	82.2539527	65.6602994	22.8573064	10.2279927	5.3715307	0.0100305	0.0040545	-14.715
4805000	153.0297875	91.8397560	82.7523578	80.6167470	64.7304693	24.5342568	10.7803338	5.8941856	0.0047968	0.0037790	-6.404
4810000	166.5625705	102.4761976	87.3649207	84.0105957	62.0654227	25.9355123	11.5596247	5.6270128	0.0062014	0.0055040	-5.979
4815000	165.7127509	91.3681322	79.8208683	77.3145209	62.0810599	22.1499879	10.2051381	5.7813525	0.0071783	0.0152699	-1.900
4820000	155.1694420	92.1705827	84.1491379	81.8132636	60.8271485	24.1878451	11.6378226	6.7280024	0.0066930	0.0060042	-11.878
4825000	157.8913886	97.2000737	82.7644471	80.3764905	62.3332967	22.4931127	10.4906439	5.6168749	0.0051602	0.0127021	-6.076
4830000	151.1046475	90.9797754	80.9171431	78.9604117	62.2635964	23.9353840	10.9363223	5.5967159	0.0046464	0.0065452	-3.583
